date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:10	102054/102054	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:07%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=522	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/indexb70b.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:10	102061/102061	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:08%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=280	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/index700a.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:11	102053/102053	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:09%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=517	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/index4039.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20May%202021%2014:57:09%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=947	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/indexba0d.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:11	6267/6267	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:57:09%20GMT	https://tn24h.com/wp-json/wp/v2/posts/38	B:/project/tn24h/tn24h/tn24h.com/wp-json/wp/v2/posts/38.json	(from https://tn24h.com/tempus-urna-et-pharetra-pharetra-massa-massa-ultricies-mi-quis-2-copy/)
21:57:11	102343/102343	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:09%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=520	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/indexe294.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:12	102061/102061	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:09%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=518	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/indexb382.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:12	102059/102059	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:10%20GMT	https://tn24h.com/product-category/news-item/page/4/?add-to-cart=515	B:/project/tn24h/tn24h/tn24h.com/product-category/news-item/page/4/index4ad5.html	(from https://tn24h.com/product-category/news-item/page/4/)
21:57:12	2629/2629	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:57:10%20GMT	https://tn24h.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftn24h.com%2Ftempus-urna-et-pharetra-pharetra-massa-massa-ultricies-mi-quis-2-copy%2F	B:/project/tn24h/tn24h/tn24h.com/wp-json/oembed/1.0/embed2baa.json	(from https://tn24h.com/tempus-urna-et-pharetra-pharetra-massa-massa-ultricies-mi-quis-2-copy/)
21:57:12	144065/144065	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:10%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=243	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index2b08.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:13	144184/144184	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:10%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=215	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index7996.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:13	144426/144426	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:11%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=269	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index7bc6.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:13	2744/2744	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20May%202021%2014:57:11%20GMT	https://tn24h.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftn24h.com%2Ftempus-urna-et-pharetra-pharetra-massa-massa-ultricies-mi-quis-2-copy%2F&format=xml	B:/project/tn24h/tn24h/tn24h.com/wp-json/oembed/1.0/embed6c1f	(from https://tn24h.com/tempus-urna-et-pharetra-pharetra-massa-massa-ultricies-mi-quis-2-copy/)
21:57:16	143809/143809	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:11%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=237	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexbfaf.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:17	144903/144903	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:12%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=520	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexe294.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:17	144107/144107	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:12%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=518	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexb382.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:19	144205/144205	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:15%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=517	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index4039.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:20	144441/144441	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:15%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=516	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index01d0.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:21	144853/144853	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:16%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=515	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index4ad5.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:23	144741/144741	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:18%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=341	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index3445.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1045)
21:57:24	144417/144417	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:19%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=490	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexa94f.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1045)
21:57:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20May%202021%2014:57:11%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=947	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexba0d.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1051)
21:57:24	144575/144575	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:20%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexd9a5.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1045)
21:57:26	143456/143456	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:21%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=335	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexfefc.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1032)
21:57:28	144503/144503	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:23%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=189	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexb6f2.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1032)
21:57:28	144233/144233	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:23%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=273	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/indexdb15.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1027)
21:57:29	143640/143640	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:24%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=208	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index4837.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=1016)
21:57:30	144327/144327	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:25%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=280	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index700a.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=988)
21:57:31	144797/144797	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:27%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=347	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index286b.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=263)
21:57:32	144448/144448	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:27%20GMT	https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=228	B:/project/tn24h/tn24h/tn24h.com/product/a-e-elbe-bloomington-pocket-watch/index8d26.html	(from https://tn24h.com/product/a-e-elbe-bloomington-pocket-watch/?add-to-cart=261)
21:57:33	144580/144580	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:28%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=341	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index3445.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:34	144697/144697	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:29%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=311	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index3d1b.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:36	145031/145031	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:31%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=520	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexe294.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:36	144906/144906	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:31%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=518	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexb382.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:37	145013/145013	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:33%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=517	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index4039.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:40	144663/144663	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:35%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=516	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index01d0.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:40	144938/144938	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:35%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=335	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexfefc.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1045)
21:57:41	144912/144912	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:36%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=237	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexbfaf.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1045)
21:57:43	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20May%202021%2014:57:30%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=947	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexba0d.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1051)
21:57:43	144877/144877	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:39%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=208	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index4837.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1045)
21:57:44	144863/144863	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:39%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=280	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index700a.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1032)
21:57:44	144480/144480	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:40%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index3b65.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1027)
21:57:47	144345/144345	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:43%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=228	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index8d26.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1016)
21:57:48	144629/144629	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:43%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexd9a5.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=988)
21:57:48	144574/144574	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:42%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=215	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/index7996.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=1016)
21:57:48	144718/144718	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:43%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=189	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexb6f2.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=988)
21:57:51	144121/144121	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:46%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=273	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexdb15.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=220)
21:57:51	144588/144588	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:47%20GMT	https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=490	B:/project/tn24h/tn24h/tn24h.com/product/elgin-gold-plate-15j-pocket-watch/indexa94f.html	(from https://tn24h.com/product/elgin-gold-plate-15j-pocket-watch/?add-to-cart=488)
21:57:52	144031/144031	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:47%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=335	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexfefc.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:57:52	143779/143779	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:47%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=273	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexdb15.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:57:55	144393/144393	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:50%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=520	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexe294.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:57:55	144041/144041	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:51%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=518	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexb382.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:57:56	144168/144168	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:51%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=517	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index4039.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:57:59	143922/143922	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:54%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=269	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index7bc6.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1045)
21:57:59	143762/143762	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:55%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=237	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexbfaf.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1045)
21:58:00	144284/144284	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:55%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=280	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index700a.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1045)
21:58:03	143586/143586	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:58%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index3b65.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1032)
21:58:03	144057/144057	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:58%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexd9a5.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1032)
21:58:04	143978/143978	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:57:59%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1027	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index9bbc.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/)
21:58:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20May%202021%2014:57:49%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=947	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexba0d.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1051)
21:58:06	143985/143985	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:02%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=311	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index3d1b.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1022)
21:58:06	143947/143947	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:02%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=490	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/indexa94f.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1022)
21:58:06	144384/144384	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:03%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=1016	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index6878.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/)
21:58:06	144003/144003	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:03%20GMT	https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=261	B:/project/tn24h/tn24h/tn24h.com/product/halminton-railway-special-pocket-watch/index5795.html	(from https://tn24h.com/product/halminton-railway-special-pocket-watch/?add-to-cart=341)
21:58:07	140020/140020	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:05%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=261	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/index5795.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1051)
21:58:07	3258/3258	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:58:05%20GMT	https://tn24h.com/wp-json/wp/v2/pages/1005	B:/project/tn24h/tn24h/tn24h.com/wp-json/wp/v2/pages/1005.json	(from https://tn24h.com/password-reset/)
21:58:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20May%202021%2014:58:05%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=947	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/indexba0d.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1051)
21:58:08	140733/140733	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:05%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/indexd9a5.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1051)
21:58:08	140444/140444	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:06%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=520	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/indexe294.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1051)
21:58:08	2227/2227	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:58:06%20GMT	https://tn24h.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftn24h.com%2Fpassword-reset%2F	B:/project/tn24h/tn24h/tn24h.com/wp-json/oembed/1.0/embedd3b0.json	(from https://tn24h.com/password-reset/)
21:58:09	140259/140259	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:06%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=518	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/indexb382.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1051)
21:58:09	140271/140271	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:58:07%20GMT	https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=488	B:/project/tn24h/tn24h/tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/indexd729.html	(from https://tn24h.com/product/elgin-grade-94-6s-11j-pocket-watch-movement/?add-to-cart=1045)
